model,dimension_mode,L,coupling_id,observable,mean,stderr,tau_int,seed,formal_n,n_eff,transverse_weight,t_axis_weight,projection_ratio,proxy_kind,mass_like,lambda_like,schedule_mode,schedule_source,update_kernel,proposal_scale_final,metro_hits,measure_stride,site_order
t_projected_direct_phi4_metropolis,fractional_proxy,12,n2.78_m1.000_lam1.200,binder,0.6649447452,0.0001574415,0.5408570711,5823,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,1.000000,1.200000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.700772,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,12,n2.78_m1.000_lam1.200,xi_over_L,0.0000000000,0.0260795429,0.5408570711,5823,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,1.000000,1.200000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.700772,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,12,n2.78_m1.000_lam1.200,susceptibility,0.3164598188,0.0273328840,0.5408570711,5823,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,1.000000,1.200000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.700772,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,12,n2.78_m1.000_lam1.200,magnetization_abs,1.2976476460,0.0031538087,0.5408570711,5823,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,1.000000,1.200000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.700772,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,12,n2.78_m1.000_lam1.200,acceptance_rate,0.5174348958,0.0007382724,0.5000000000,5823,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,1.000000,1.200000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.700772,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,6,n2.78_m1.050_lam1.150,binder,0.6605786339,0.0004971567,0.7004221517,4992,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,1.050000,1.150000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.673158,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,6,n2.78_m1.050_lam1.150,xi_over_L,0.0556170648,0.0305170273,0.7004221517,4992,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,1.050000,1.150000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.673158,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,6,n2.78_m1.050_lam1.150,susceptibility,0.2883450221,0.0275896375,0.7004221517,4992,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,1.050000,1.150000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.673158,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,6,n2.78_m1.050_lam1.150,magnetization_abs,1.3118827049,0.0068517414,0.7004221517,4992,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,1.050000,1.150000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.673158,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,6,n2.78_m1.050_lam1.150,acceptance_rate,0.5344733796,0.0013609098,0.5000000000,4992,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,1.050000,1.150000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.673158,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,8,n2.78_m1.050_lam1.150,binder,0.6628954104,0.0003089364,0.5402442409,5254,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,1.050000,1.150000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.679958,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,8,n2.78_m1.050_lam1.150,xi_over_L,0.0515360815,0.0304020762,0.5402442409,5254,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,1.050000,1.150000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.679958,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,8,n2.78_m1.050_lam1.150,susceptibility,0.3139129626,0.0278399800,0.5402442409,5254,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,1.050000,1.150000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.679958,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,8,n2.78_m1.050_lam1.150,magnetization_abs,1.3098875764,0.0047089682,0.5402442409,5254,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,1.050000,1.150000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.679958,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,8,n2.78_m1.050_lam1.150,acceptance_rate,0.5282486979,0.0010235473,0.5000000000,5254,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,1.050000,1.150000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.679958,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,10,n2.78_m1.050_lam1.150,binder,0.6641764419,0.0002353853,0.5798933052,5516,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,1.050000,1.150000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.693764,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,10,n2.78_m1.050_lam1.150,xi_over_L,0.0554334310,0.0296100442,0.5798933052,5516,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,1.050000,1.150000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.693764,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,10,n2.78_m1.050_lam1.150,susceptibility,0.3245432658,0.0283895135,0.5798933052,5516,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,1.050000,1.150000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.693764,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,10,n2.78_m1.050_lam1.150,magnetization_abs,1.3097148530,0.0039685001,0.5798933052,5516,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,1.050000,1.150000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.693764,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,10,n2.78_m1.050_lam1.150,acceptance_rate,0.5221708333,0.0008334279,0.5000000000,5516,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,1.050000,1.150000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.693764,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,12,n2.78_m1.050_lam1.150,binder,0.6649958702,0.0001472909,0.6621623957,5778,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,1.050000,1.150000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.707850,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,12,n2.78_m1.050_lam1.150,xi_over_L,0.0000000000,0.0197803181,0.6621623957,5778,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,1.050000,1.150000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.707850,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,12,n2.78_m1.050_lam1.150,susceptibility,0.3130113730,0.0281817027,0.6621623957,5778,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,1.050000,1.150000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.707850,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,12,n2.78_m1.050_lam1.150,magnetization_abs,1.3095035179,0.0034705405,0.6621623957,5778,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,1.050000,1.150000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.707850,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,12,n2.78_m1.050_lam1.150,acceptance_rate,0.5161545139,0.0009121661,0.5000000000,5778,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,1.050000,1.150000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.707850,4,5,shuffled
