model,dimension_mode,L,coupling_id,observable,mean,stderr,tau_int,seed,formal_n,n_eff,transverse_weight,t_axis_weight,projection_ratio,proxy_kind,mass_like,lambda_like,schedule_mode,schedule_source,update_kernel,proposal_scale_final,metro_hits,measure_stride,site_order
t_projected_direct_phi4_metropolis,fractional_proxy,6,n2.78_m0.950_lam1.200,susceptibility,0.2897766440,0.0339366482,0.5000000000,5032,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,0.950000,1.200000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.624387,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,6,n2.78_m0.950_lam1.200,structure_factor_kmin,0.2820204194,0.0143650969,0.5000000000,5032,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,0.950000,1.200000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.624387,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,6,n2.78_m0.950_lam1.200,magnetization_abs,1.3064640243,0.0082244518,0.5000000000,5032,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,0.950000,1.200000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.624387,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,6,n2.78_m0.950_lam1.200,acceptance_rate,0.5523495370,0.0021033359,0.5000000000,5032,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,0.950000,1.200000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.624387,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,8,n2.78_m0.950_lam1.200,binder,0.6630140517,0.0004823214,0.6110301132,5294,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,0.950000,1.200000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.693764,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,8,n2.78_m0.950_lam1.200,xi_over_L,0.0624182257,0.0363817714,0.6110301132,5294,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,0.950000,1.200000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.693764,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,8,n2.78_m0.950_lam1.200,susceptibility,0.3013257717,0.0366230158,0.6110301132,5294,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,0.950000,1.200000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.693764,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,8,n2.78_m0.950_lam1.200,structure_factor_kmin,0.2666607676,0.0148005094,0.6110301132,5294,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,0.950000,1.200000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.693764,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,8,n2.78_m0.950_lam1.200,magnetization_abs,1.3168362694,0.0069534602,0.6110301132,5294,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,0.950000,1.200000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.693764,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,8,n2.78_m0.950_lam1.200,acceptance_rate,0.5194661458,0.0018008352,0.5000000000,5294,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,0.950000,1.200000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.693764,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,10,n2.78_m0.950_lam1.200,binder,0.6644430081,0.0002291074,0.9548577313,5556,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,0.950000,1.200000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.778635,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,10,n2.78_m0.950_lam1.200,xi_over_L,0.0000000000,0.0231417628,0.9548577313,5556,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,0.950000,1.200000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.778635,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,10,n2.78_m0.950_lam1.200,susceptibility,0.2876416613,0.0290091134,0.9548577313,5556,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,0.950000,1.200000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.778635,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,10,n2.78_m0.950_lam1.200,structure_factor_kmin,0.3026609333,0.0191489062,0.9548577313,5556,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,0.950000,1.200000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.778635,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,10,n2.78_m0.950_lam1.200,magnetization_abs,1.3111012392,0.0067941753,0.9548577313,5556,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,0.950000,1.200000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.778635,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,10,n2.78_m0.950_lam1.200,acceptance_rate,0.4817416667,0.0011980666,0.5000000000,5556,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,0.950000,1.200000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.778635,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,6,n2.78_m1.000_lam1.000,binder,0.6621057830,0.0006418068,0.5000000000,4837,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,1.000000,1.000000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.624387,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,6,n2.78_m1.000_lam1.000,xi_over_L,0.0714836539,0.0429352649,0.5000000000,4837,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,1.000000,1.000000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.624387,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,6,n2.78_m1.000_lam1.000,susceptibility,0.2763524004,0.0388972365,0.5000000000,4837,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,1.000000,1.000000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.624387,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,6,n2.78_m1.000_lam1.000,structure_factor_kmin,0.2374729481,0.0167325211,0.5000000000,4837,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,1.000000,1.000000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.624387,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,6,n2.78_m1.000_lam1.000,magnetization_abs,1.4689571861,0.0080316891,0.5000000000,4837,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,1.000000,1.000000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.624387,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,6,n2.78_m1.000_lam1.000,acceptance_rate,0.5485995370,0.0019244094,0.5000000000,4837,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,1.000000,1.000000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.624387,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,8,n2.78_m1.000_lam1.000,binder,0.6644802862,0.0002676240,0.6057801756,5099,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,1.000000,1.000000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.686826,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,8,n2.78_m1.000_lam1.000,xi_over_L,0.0000000000,0.0233606313,0.6057801756,5099,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,1.000000,1.000000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.686826,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,8,n2.78_m1.000_lam1.000,susceptibility,0.2246778986,0.0309270270,0.6057801756,5099,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,1.000000,1.000000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.686826,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,8,n2.78_m1.000_lam1.000,structure_factor_kmin,0.2456440645,0.0143973384,0.6057801756,5099,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,1.000000,1.000000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.686826,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,8,n2.78_m1.000_lam1.000,magnetization_abs,1.4547929624,0.0059784587,0.6057801756,5099,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,1.000000,1.000000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.686826,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,8,n2.78_m1.000_lam1.000,acceptance_rate,0.5196289063,0.0014398879,0.5000000000,5099,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,1.000000,1.000000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.686826,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,10,n2.78_m1.000_lam1.000,binder,0.6648801026,0.0002794409,0.8458891912,5361,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,1.000000,1.000000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.700772,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,10,n2.78_m1.000_lam1.000,xi_over_L,0.0449498606,0.0400214021,0.8458891912,5361,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,1.000000,1.000000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.700772,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,10,n2.78_m1.000_lam1.000,susceptibility,0.2823444938,0.0438285732,0.8458891912,5361,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,1.000000,1.000000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.700772,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,10,n2.78_m1.000_lam1.000,structure_factor_kmin,0.2641976784,0.0157726134,0.8458891912,5361,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,1.000000,1.000000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.700772,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,10,n2.78_m1.000_lam1.000,magnetization_abs,1.4592094275,0.0063356024,0.8458891912,5361,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,1.000000,1.000000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.700772,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,10,n2.78_m1.000_lam1.000,acceptance_rate,0.5118125000,0.0015177032,0.5000000000,5361,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,1.000000,1.000000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.700772,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,6,n2.78_m1.000_lam1.050,binder,0.6596387627,0.0007624801,0.5000000000,4887,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,1.000000,1.050000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.686826,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,6,n2.78_m1.000_lam1.050,xi_over_L,0.1139227982,0.0235493220,0.5000000000,4887,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,1.000000,1.050000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.686826,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,6,n2.78_m1.000_lam1.050,susceptibility,0.3740451012,0.0332009958,0.5000000000,4887,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,1.000000,1.050000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.686826,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,6,n2.78_m1.000_lam1.050,structure_factor_kmin,0.2641882238,0.0221987176,0.5000000000,4887,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,1.000000,1.050000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.686826,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,6,n2.78_m1.000_lam1.050,magnetization_abs,1.3958947002,0.0093440952,0.5000000000,4887,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,1.000000,1.050000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.686826,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,6,n2.78_m1.000_lam1.050,acceptance_rate,0.5185763889,0.0021203311,0.5000000000,4887,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,1.000000,1.050000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.686826,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,8,n2.78_m1.000_lam1.050,binder,0.6633426251,0.0004585595,0.5000000000,5149,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,1.000000,1.050000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.693764,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,8,n2.78_m1.000_lam1.050,xi_over_L,0.0768661362,0.0391148989,0.5000000000,5149,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,1.000000,1.050000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.693764,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,8,n2.78_m1.000_lam1.050,susceptibility,0.3236973240,0.0429139969,0.5000000000,5149,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,1.000000,1.050000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.693764,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,8,n2.78_m1.000_lam1.050,structure_factor_kmin,0.2703917288,0.0203763152,0.5000000000,5149,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,1.000000,1.050000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.693764,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,8,n2.78_m1.000_lam1.050,magnetization_abs,1.4037275278,0.0065193769,0.5000000000,5149,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,1.000000,1.050000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.693764,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,8,n2.78_m1.000_lam1.050,acceptance_rate,0.5153580729,0.0018742612,0.5000000000,5149,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,1.000000,1.050000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.693764,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,10,n2.78_m1.000_lam1.050,binder,0.6648503541,0.0002370081,0.5000000000,5411,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,1.000000,1.050000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.770849,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,10,n2.78_m1.000_lam1.050,xi_over_L,0.0000000000,0.0151384132,0.5000000000,5411,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,1.000000,1.050000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.770849,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,10,n2.78_m1.000_lam1.050,susceptibility,0.2698541926,0.0333782044,0.5000000000,5411,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,1.000000,1.050000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.770849,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,10,n2.78_m1.000_lam1.050,structure_factor_kmin,0.3074992501,0.0195577117,0.5000000000,5411,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,1.000000,1.050000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.770849,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,10,n2.78_m1.000_lam1.050,magnetization_abs,1.4120024412,0.0047620188,0.5000000000,5411,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,1.000000,1.050000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.770849,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,10,n2.78_m1.000_lam1.050,acceptance_rate,0.4823333333,0.0011675217,0.5000000000,5411,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,1.000000,1.050000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.770849,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,6,n2.78_m1.000_lam1.100,binder,0.6600755326,0.0007167531,0.5529830975,4937,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,1.000000,1.100000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.679958,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,6,n2.78_m1.000_lam1.100,xi_over_L,0.1201389521,0.0228240446,0.5529830975,4937,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,1.000000,1.100000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.679958,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,6,n2.78_m1.000_lam1.100,susceptibility,0.3419943915,0.0333515154,0.5529830975,4937,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,1.000000,1.100000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.679958,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,6,n2.78_m1.000_lam1.100,structure_factor_kmin,0.2338510966,0.0138400153,0.5529830975,4937,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,1.000000,1.100000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.679958,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,6,n2.78_m1.000_lam1.100,magnetization_abs,1.3793415570,0.0093962743,0.5529830975,4937,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,1.000000,1.100000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.679958,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,6,n2.78_m1.000_lam1.100,acceptance_rate,0.5216550926,0.0018641899,0.5000000000,4937,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,1.000000,1.100000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.679958,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,8,n2.78_m1.000_lam1.100,binder,0.6630253201,0.0004806056,0.5000000000,5199,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,1.000000,1.100000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.686826,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,8,n2.78_m1.000_lam1.100,xi_over_L,0.0996355596,0.0314487153,0.5000000000,5199,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,1.000000,1.100000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.686826,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,8,n2.78_m1.000_lam1.100,susceptibility,0.3386196702,0.0417486506,0.5000000000,5199,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,1.000000,1.100000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.686826,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,8,n2.78_m1.000_lam1.100,structure_factor_kmin,0.2543647971,0.0211698409,0.5000000000,5199,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,1.000000,1.100000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.686826,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,8,n2.78_m1.000_lam1.100,magnetization_abs,1.3832237510,0.0066679544,0.5000000000,5199,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,1.000000,1.100000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.686826,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,8,n2.78_m1.000_lam1.100,acceptance_rate,0.5217447917,0.0016232493,0.5000000000,5199,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,1.000000,1.100000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.686826,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,10,n2.78_m1.000_lam1.100,binder,0.6649076305,0.0001876580,0.5066642444,5461,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,1.000000,1.100000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.763140,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,10,n2.78_m1.000_lam1.100,xi_over_L,0.0000000000,0.0121712549,0.5066642444,5461,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,1.000000,1.100000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.763140,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,10,n2.78_m1.000_lam1.100,susceptibility,0.2512863948,0.0314933357,0.5066642444,5461,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,1.000000,1.100000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.763140,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,10,n2.78_m1.000_lam1.100,structure_factor_kmin,0.2895223060,0.0164945205,0.5066642444,5461,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,1.000000,1.100000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.763140,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,10,n2.78_m1.000_lam1.100,magnetization_abs,1.3787771495,0.0046257923,0.5066642444,5461,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,1.000000,1.100000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.763140,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,10,n2.78_m1.000_lam1.100,acceptance_rate,0.4875583333,0.0013485168,0.5000000000,5461,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,1.000000,1.100000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.763140,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,6,n2.78_m1.000_lam1.150,binder,0.6598796270,0.0007343813,0.5026493624,4987,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,1.000000,1.150000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.624387,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,6,n2.78_m1.000_lam1.150,xi_over_L,0.0907873495,0.0322557164,0.5026493624,4987,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,1.000000,1.150000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.624387,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,6,n2.78_m1.000_lam1.150,susceptibility,0.3270034605,0.0332662741,0.5026493624,4987,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,1.000000,1.150000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.624387,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,6,n2.78_m1.000_lam1.150,structure_factor_kmin,0.2586879421,0.0158532060,0.5026493624,4987,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,1.000000,1.150000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.624387,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,6,n2.78_m1.000_lam1.150,magnetization_abs,1.3199484894,0.0087598972,0.5026493624,4987,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,1.000000,1.150000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.624387,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,6,n2.78_m1.000_lam1.150,acceptance_rate,0.5537847222,0.0019352218,0.5000000000,4987,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,1.000000,1.150000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.624387,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,8,n2.78_m1.000_lam1.150,binder,0.6630656256,0.0004123025,0.6950399880,5249,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,1.000000,1.150000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.630694,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,8,n2.78_m1.000_lam1.150,xi_over_L,0.0847051318,0.0336703360,0.6950399880,5249,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,1.000000,1.150000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.630694,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,8,n2.78_m1.000_lam1.150,susceptibility,0.3150384932,0.0362884851,0.6950399880,5249,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,1.000000,1.150000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.630694,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,8,n2.78_m1.000_lam1.150,structure_factor_kmin,0.2541857752,0.0157961798,0.6950399880,5249,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,1.000000,1.150000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.630694,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,8,n2.78_m1.000_lam1.150,magnetization_abs,1.3394005848,0.0075829508,0.6950399880,5249,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,1.000000,1.150000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.630694,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,8,n2.78_m1.000_lam1.150,acceptance_rate,0.5487239583,0.0012654244,0.5000000000,5249,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,1.000000,1.150000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.630694,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,10,n2.78_m1.000_lam1.150,binder,0.6639639116,0.0004322369,0.8720547404,5511,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,1.000000,1.150000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.770849,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,10,n2.78_m1.000_lam1.150,xi_over_L,0.0709883899,0.0420986954,0.8720547404,5511,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,1.000000,1.150000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.770849,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,10,n2.78_m1.000_lam1.150,susceptibility,0.3705011754,0.0641986863,0.8720547404,5511,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,1.000000,1.150000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.770849,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,10,n2.78_m1.000_lam1.150,structure_factor_kmin,0.3163127985,0.0204570042,0.8720547404,5511,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,1.000000,1.150000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.770849,4,5,shuffled
