model,dimension_mode,L,coupling_id,observable,mean,stderr,tau_int,seed,formal_n,n_eff,transverse_weight,t_axis_weight,projection_ratio,proxy_kind,mass_like,lambda_like,schedule_mode,schedule_source,update_kernel,proposal_scale_final,metro_hits,measure_stride,site_order
t_projected_direct_phi4_metropolis,fractional_proxy,12,n2.78_m0.900_lam1.000,xi_over_L,0.0000000000,0.0097842285,0.5000000000,5613,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,0.900000,1.000000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.630694,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,12,n2.78_m0.900_lam1.000,susceptibility,0.2183835259,0.0189526829,0.5000000000,5613,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,0.900000,1.000000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.630694,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,12,n2.78_m0.900_lam1.000,magnetization_abs,1.4923202001,0.0025190091,0.5000000000,5613,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,0.900000,1.000000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.630694,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,12,n2.78_m0.900_lam1.000,acceptance_rate,0.5411906829,0.0006363011,0.5000000000,5613,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,0.900000,1.000000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.630694,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,6,n2.78_m0.900_lam1.050,binder,0.6608760372,0.0005347401,0.5172683582,4877,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,0.900000,1.050000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.659762,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,6,n2.78_m0.900_lam1.050,xi_over_L,0.1229609585,0.0213775686,0.5172683582,4877,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,0.900000,1.050000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.659762,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,6,n2.78_m0.900_lam1.050,susceptibility,0.3441351610,0.0314229680,0.5172683582,4877,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,0.900000,1.050000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.659762,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,6,n2.78_m0.900_lam1.050,magnetization_abs,1.4522811583,0.0064326108,0.5172683582,4877,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,0.900000,1.050000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.659762,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,6,n2.78_m0.900_lam1.050,acceptance_rate,0.5267766204,0.0013151924,0.5000000000,4877,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,0.900000,1.050000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.659762,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,8,n2.78_m0.900_lam1.050,binder,0.6638897390,0.0003169413,0.6525540085,5139,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,0.900000,1.050000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.686826,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,8,n2.78_m0.900_lam1.050,xi_over_L,0.0610456849,0.0336336893,0.6525540085,5139,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,0.900000,1.050000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.686826,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,8,n2.78_m0.900_lam1.050,susceptibility,0.2804678077,0.0323811559,0.6525540085,5139,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,0.900000,1.050000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.686826,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,8,n2.78_m0.900_lam1.050,magnetization_abs,1.4480229772,0.0048918801,0.6525540085,5139,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,0.900000,1.050000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.686826,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,8,n2.78_m0.900_lam1.050,acceptance_rate,0.5148177083,0.0009780581,0.5000000000,5139,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,0.900000,1.050000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.686826,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,10,n2.78_m0.900_lam1.050,binder,0.6649469496,0.0001328953,0.6976835569,5401,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,0.900000,1.050000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.700772,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,10,n2.78_m0.900_lam1.050,xi_over_L,0.0385597299,0.0263013935,0.6976835569,5401,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,0.900000,1.050000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.700772,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,10,n2.78_m0.900_lam1.050,susceptibility,0.2742383962,0.0215374774,0.6976835569,5401,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,0.900000,1.050000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.700772,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,10,n2.78_m0.900_lam1.050,magnetization_abs,1.4515699431,0.0040013765,0.6976835569,5401,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,0.900000,1.050000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.700772,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,10,n2.78_m0.900_lam1.050,acceptance_rate,0.5086291667,0.0008686384,0.5000000000,5401,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,0.900000,1.050000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.700772,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,12,n2.78_m0.900_lam1.050,binder,0.6652600825,0.0001360775,0.6881161625,5663,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,0.900000,1.050000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.693764,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,12,n2.78_m0.900_lam1.050,xi_over_L,0.0884686766,0.0265814782,0.6881161625,5663,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,0.900000,1.050000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.693764,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,12,n2.78_m0.900_lam1.050,susceptibility,0.3228017390,0.0286843644,0.6881161625,5663,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,0.900000,1.050000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.693764,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,12,n2.78_m0.900_lam1.050,magnetization_abs,1.4487390754,0.0035928047,0.6881161625,5663,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,0.900000,1.050000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.693764,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,12,n2.78_m0.900_lam1.050,acceptance_rate,0.5132725694,0.0008187143,0.5000000000,5663,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,0.900000,1.050000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.693764,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,6,n2.78_m0.900_lam1.100,binder,0.6604437276,0.0006095243,0.5199714149,4927,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,0.900000,1.100000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.686826,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,6,n2.78_m0.900_lam1.100,xi_over_L,0.1264257733,0.0212035908,0.5199714149,4927,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,0.900000,1.100000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.686826,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,6,n2.78_m0.900_lam1.100,susceptibility,0.3431887164,0.0320569690,0.5199714149,4927,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,0.900000,1.100000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.686826,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,6,n2.78_m0.900_lam1.100,magnetization_abs,1.4029704085,0.0064405215,0.5199714149,4927,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,0.900000,1.100000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.686826,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,6,n2.78_m0.900_lam1.100,acceptance_rate,0.5172916667,0.0015291443,0.5000000000,4927,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,0.900000,1.100000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.686826,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,8,n2.78_m0.900_lam1.100,binder,0.6635582382,0.0002344797,0.9056914974,5189,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,0.900000,1.100000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.755509,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,8,n2.78_m0.900_lam1.100,xi_over_L,0.0711411091,0.0264478428,0.9056914974,5189,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,0.900000,1.100000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.755509,4,5,shuffled
